safe_idx,rounds,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
1722,1,0.0,0.9999999999974971,0,8.004311062821404,50,50,49.99999999974066,2.886751465373565e-06
1737,1,0.0,1.0,1,8.002992185559544,142,0,141.99999998628923,9.999994862585412e-06
1745,1,0.0,1.0,0,8.002992185559599,148,148,147.99999998520002,1.0000000413701846e-05
1765,1,0.0,0.9999999999999999,0,8.002997591467576,70,70,69.99999999950647,3.7796260032917645e-06
1777,1,0.0,0.9999999999999999,0,8.002997603591776,70,70,69.99999999980591,2.2941739892258562e-06
1785,1,0.0,1.0,0,8.002992399058433,80,80,79.999999998,5.000000206850923e-06
1792,1,0.0,0.9999999999999999,0,8.002997591465462,70,70,69.99999999950647,3.7796260032917645e-06
1801,1,0.0,1.0,1,8.002992373298532,80,80,48.52245979031214,0.7950600307191922
1808,1,0.0,1.0,1,8.002992185557579,300,5,299.9999999691685,9.999989311465896e-06
1809,1,0.0,1.0,0,8.002992399060544,80,80,79.999999998,5.000000206850923e-06
1817,1,0.0,1.0,1,2.2238014961228313e-11,162,162,2.4632667723266246e-79,1.0
1820,1,0.0,0.9999999999999999,0,8.002997626063427,70,70,70.00000000011076,1.0000000413701846e-05
1823,1,0.0,0.9999999999999999,0,8.002996957268715,70,70,69.99999999866628,4.472136140012669e-06
1825,1,1.0,0.9913854240144158,1,1.8138412025324444e-11,10,10,0.0002753865825830759,0.9999999996208696
1854,1,0.0,1.0,1,8.002992185557515,135,0,134.99999998532306,9.999994862585412e-06
1856,1,0.0,0.9999999999999999,1,8.002997170600404,70,70,42.77838368730656,0.7950485382924856
1864,1,0.0,0.9999999999974505,0,8.711053654229401e-12,50,50,2.4893555787003345,0.9987598527779901
1865,1,0.0,0.9999999999999999,0,8.002997603591725,70,70,69.99999999980591,2.2941739892258562e-06
1868,1,0.0,1.0,1,8.002996729163169,70,70,20.309908725247592,0.9721946356623711
1872,1,0.0,0.9999999999999999,0,8.002996957268893,70,70,69.99999999866628,4.472136140012669e-06
1876,1,0.0,0.9999999999974971,0,8.00431106282345,50,50,49.99999999974066,2.886751465373565e-06
1879,1,0.0,1.0,1,8.002992185669237,101,0,100.99999999017328,1.0000000413701846e-05
1889,1,0.0,0.9999999999999999,0,8.00299762606155,70,70,70.00000000011076,1.0000000413701846e-05
1894,1,0.0,1.0,1,2.2199296553107066e-11,293,5,0.004994227881229359,0.9999999996208229
1903,1,0.0,0.9999999255634717,0,9.810397183229053e-12,33,0,2.288356737125859,0.9966082957296447
1905,1,0.0,0.9999999999999999,0,8.002997170596455,70,70,69.99999999651541,7.071068104396856e-06
1912,1,0.0,0.9999999999999999,1,1.0252470130065355e-11,70,70,2.204233491435835,0.9995425945469173
1919,1,0.0,1.0,1,8.00299218555752,140,140,139.99999999128556,1.0000000413701846e-05
1920,1,0.0,0.9999999999969473,1,2.5183306928582216,51,0,13.706752877659001,0.990673226001103
1931,1,0.0,0.9999999999999999,0,8.002997603537812,70,70,69.99999999980591,2.2941739892258562e-06
1935,1,0.0,0.9999999999972087,1,9.28751914189607e-12,51,0,2.380709171295166,0.9996773661574331
1936,1,0.0,1.0,1,2.021623470925256e-11,284,0,0.37393730878829956,0.9999906678997339
1944,1,0.0,1.0,1,8.002992185557575,143,5,91.78929861327651,0.9298010754080072
1949,1,0.0,1.0,1,0.0,81,0,5.4520091086476326,0.9986081539069404
1951,1,0.0,0.9999999999999999,0,8.002997583677548,70,70,69.99999999942207,4.472136140012669e-06
1967,1,0.0,0.9999999999978809,1,2.1986598887801594e-11,50,50,0.045594190599439005,0.9999995842338703
1968,1,0.0,1.0,1,2.223274076108023e-11,70,70,8.751068190932997e-08,1.0
1970,1,0.0,1.0,0,8.002992250486383,80,80,80.0000000013705,4.472136140012669e-06
1978,1,0.0,1.0,1,0.0,182,5,7.679720473178804,0.9935522743322058
1980,1,0.0,0.9999999999999999,0,8.00299759146538,70,70,69.99999999950647,3.7796260032917645e-06
1988,1,0.0,1.0,1,2.22521084659103e-11,280,280,5.922440572269343e-17,1.0
2023,1,0.0,0.9999999999962077,0,8.003684328493469,50,50,49.9999999968877,9.999994862585412e-06
2027,1,0.0,0.9999999999999999,0,8.002997170596899,70,70,69.99999999651541,7.071068104396856e-06
2030,1,0.0,0.9999999999979812,0,2.2147278485391478e-11,50,50,0.0061705062690099646,0.9999999923849705
2037,1,0.0,1.0,0,8.002992250723292,80,80,48.52245979599562,0.795060030700684
2042,1,0.0,0.9999999999321357,1,2.2235975499253514e-11,44,31,8.244662188195957e-08,1.0
2045,1,0.0,0.9999999999999999,0,8.002997603589504,70,70,69.99999999980591,2.2941739892258562e-06
2061,1,0.0,1.0,1,0.0,154,0,7.275606779538752,0.9993130792478497
2064,1,1.0,0.9785807514738882,1,40.334650467405034,10,0,49.01193577600014,0.9625177817031266
2066,1,0.0,0.9999999999999999,0,8.002997626057237,70,70,70.00000000011076,1.0000000413701846e-05
2067,1,0.0,0.9999999999999999,0,8.002997603586268,70,70,69.99999999980591,2.2941739892258562e-06
2081,1,0.0,1.0,1,8.002992345792654,78,5,57.80530133706088,0.9746010037863276
2086,1,0.0,1.0,1,8.002992185557462,160,70,42.35034602177984,0.8878628484775999
2108,1,0.0,0.9999999999999999,0,8.00299695721476,70,70,69.99999999866628,4.472136140012669e-06
2111,1,0.0,1.0,1,2.182967945455138e-11,150,5,0.07964528143878333,0.9999999437182634
2114,1,0.0,0.9999999999999999,0,8.00299760358972,70,70,69.99999999980591,2.2941739892258562e-06
2125,1,0.0,1.0,1,8.002992185557423,148,0,147.99999998618082,9.999989311465896e-06
2127,1,0.0,0.999999999056042,1,8.029280629271845,40,31,39.999999996,1.0000000413701846e-05
2130,1,0.0,0.9999999255634717,1,1.704471094698389e-12,33,0,3.7728618817530104,0.9907532787419053
2131,1,0.0,0.9999999999999999,1,2.901128917863906,70,70,14.22483000543602,0.9930240491586781
2141,1,0.0,0.9999999999974971,0,8.004311062821404,50,50,49.99999999974066,2.886751465373565e-06
2153,1,0.0,1.0,1,0.0,204,5,5.538856874210208,0.99875983177055
2154,1,0.0,0.9999999999999999,0,8.002997626061113,70,70,70.00000000011076,1.0000000413701846e-05
2156,1,1.0,0.9998454202319511,1,10.114122393353897,20,5,19.99999999808225,9.999989311465896e-06
2159,1,0.0,1.0,1,0.42784736305820903,162,5,10.776152804010849,0.9966093427950058
2167,1,0.0,0.9999999999999999,0,8.002997603586202,70,70,69.99999999980591,2.2941739892258562e-06
2170,1,0.0,0.9999999999962077,0,8.003684328493845,50,50,49.9999999968877,9.999994862585412e-06
2178,1,0.0,0.9999999999999999,0,8.00299760358974,70,70,69.99999999980591,2.2941739892258562e-06
2181,1,0.0,1.0,1,1.4344452383510402e-11,71,0,1.4535543994479243,0.9987516037912008
2187,1,0.0,0.9999999999999999,0,8.0029975914136,70,70,69.99999999950647,3.7796260032917645e-06
2195,1,0.0,1.0,1,8.002992185557346,138,5,52.267346719502115,0.9736398367636799
2196,1,0.0,1.0,1,2.2242456084036385e-11,80,80,0.0008104094325312753,0.9999999999486903
2197,1,0.0,0.9999999999999999,0,8.002997586746783,70,70,59.35532517474328,0.7358949293393835
2220,1,0.0,0.9999999999999999,1,0.0,70,70,8.483865187853716,0.9973754869063925
2227,1,0.0,1.0,1,2.2178612341777456e-11,80,80,1.218403594129787e-06,0.9999999999999999
2238,1,0.0,0.9999999999978512,0,3.8433818795122816,51,0,15.769799431891466,0.7950600307191922
2250,1,0.0,0.9999999999999999,0,8.00299759146548,70,70,69.99999999950647,3.7796260032917645e-06
2262,1,0.0,1.0,1,2.2263949988775448e-11,80,80,0.00017779908126576216,0.9999999999974446
2263,1,0.0,0.9999999255634717,0,9.767501826022515e-12,33,0,2.288356737125859,0.9966082957296447
2268,1,0.0,0.9999999999999994,1,2.0328402684885676e-11,65,0,0.35106439745431706,0.9999984333284432
2271,1,0.0,1.0,0,8.0029921855575,148,148,147.99999999506667,5.77350293074713e-06
2277,1,0.0,1.0,0,8.002992250640878,80,80,79.9999999950203,1.0000000413701846e-05
2290,1,0.0,0.9999999999999994,1,0.0,65,0,5.1116244912605735,0.9896003065638247
2297,1,0.0,0.9999999999999999,1,8.002997603589558,70,70,46.409136637101824,0.7934219103461498
2304,1,0.0,1.0,0,8.00299218555752,148,148,147.99999999506667,5.77350293074713e-06
2306,1,0.0,1.0,1,8.002996648272102,70,70,34.86613711589999,0.9256123168933099
2313,1,0.0,1.0,0,8.002992249654252,80,80,46.962829485306266,0.8858152927430271
2316,1,0.0,0.9999999999974971,0,8.004311062821383,50,50,49.99999999974066,2.886751465373565e-06
2321,1,0.0,1.0,1,1.9952439184951234e-11,193,0,0.421273691031163,0.9999968640951181
2333,1,0.0,0.9999999999999999,0,8.00299759146133,70,70,69.99999999950647,3.7796260032917645e-06
2336,1,0.0,1.0,1,2.2236327663665444e-11,177,177,3.3536129913431113e-237,1.0
2337,1,0.0,1.0,1,1.692338028171841e-11,86,5,0.9815899288156411,0.9999915917893807
2338,1,0.0,0.9999999999999999,0,8.002997571555323,70,70,69.99999999706638,1.000001706703266e-05
2339,1,0.0,1.0,0,8.002992249539687,80,80,48.52245979199441,0.7950600307191923
2342,1,0.0,1.0,1,2.223664724813038e-11,162,162,2.4632667723266246e-79,1.0
2356,1,0.0,0.9999999994051958,1,0.0,42,0,6.7303009033203125,0.997616365691521
2362,1,0.0,0.9999999999999999,0,8.002997630114969,70,70,69.99999999738098,7.071083805303362e-06
2366,1,0.0,0.999999676830978,1,4.378404300108009e-12,30,31,3.2834023191378474,0.9966253274204913
2368,1,0.0,0.9999999999999999,0,8.002996957263134,70,70,69.99999999866628,4.472136140012669e-06
2372,1,0.0,1.0,0,2.2235342443351013e-11,80,80,4.3527483080195424e-42,1.0
2385,1,0.0,0.9999999999999999,0,8.002997620284667,70,70,37.65180908029374,0.895613678616464
2394,1,0.0,0.9999999999973569,1,2.2257348537784418e-11,50,50,1.5493792478202193e-10,1.0
2395,1,0.0,0.9999999999999999,0,8.002997626061282,70,70,70.00000000011076,1.0000000413701846e-05
2404,1,0.0,0.9999999999999999,0,8.002997603589728,70,70,69.99999999980591,2.2941739892258562e-06
2411,1,0.0,1.0,1,2.22144780702177e-11,92,80,6.183014639749985e-17,1.0
2414,1,0.0,0.9999999985529651,1,2.141110815366154e-11,40,5,0.15393498220595817,0.9999995842329321
2415,1,0.0,0.9999999999999999,0,8.002997603586273,70,70,69.99999999980591,2.2941739892258562e-06
2416,1,0.0,0.9999999999999999,0,8.002997599449872,70,70,36.00083453904211,0.9117798189014207
2433,1,0.0,1.0,1,8.002992185557758,121,0,21.8541110074679,0.9906001057163737
2447,1,0.0,0.9999999999999999,0,8.002997586746607,70,70,59.35532517474328,0.7358949293393835
2450,1,0.0,1.0,1,2.2268428236283998e-11,80,80,0.00018082686494089796,0.9999999999974454
2452,1,0.0,0.9999996775326232,1,6.882396324713937e-12,31,0,2.8223406071474346,0.9998320880146445
2463,1,0.0,0.9999999999999999,1,0.0,70,70,9.401131148406705,0.9907972041382077
2477,1,0.0,0.9999999999999946,1,4.273011292667018,61,0,16.193976879119873,0.998618897834719
2482,1,0.0,1.0,0,8.002996488135107,70,70,69.99999999913756,4.472136140012669e-06
2484,1,0.0,0.9999999999999999,0,8.002997603589922,70,70,69.99999999980591,2.2941739892258562e-06
2486,1,0.0,0.9999999999999999,1,1.724542635309744e-11,70,70,0.9166160079075896,0.9999776724897729
2491,1,0.0,0.9999986249308569,1,2.6817401743126884e-12,28,0,3.591887448251,0.9964508637423813
2498,1,0.0,1.0,0,8.002992250538405,80,80,80.0000000013705,4.472136140012669e-06
2502,1,0.0,1.0,1,2.2238300029481987e-11,124,5,2.839583705801299e-07,1.0
2505,1,0.0,1.0,0,8.002992329321788,77,0,76.9999999923,9.999989311465896e-06
2508,1,0.0,0.999999999056042,1,8.029280629275565,40,31,39.999999996,1.0000000413701846e-05
2509,1,0.0,0.9999999936659597,1,2.0229884733778863e-11,38,0,0.3720566900447011,0.9999379143182213
2510,2,0.0,0.9999999999999825,1,13.997332837760364,73,5,72.99999999270631,1.0000000413701846e-05
2519,2,0.0,0.9999999999998573,0,13.997789486935602,70,70,69.99999999995529,1.644031007447835e-06
2522,2,0.0,0.9999999999998578,0,13.997788419796166,70,70,69.9999999998387,2.5819675048239236e-06
2525,2,0.0,1.0,1,8.488244978279831e-11,106,0,2.840271382836891,0.9998038568387213
2527,2,0.0,0.9999999999999992,0,13.997205183495002,80,80,79.99999999502032,1.0000000413701846e-05
2535,2,0.0,0.9999999999998573,0,13.997789486950943,70,70,69.99999999995529,1.644031007447835e-06
2558,2,0.0,0.9999999999998792,0,13.997742162675666,70,70,40.549798230142486,0.9088877832828237
2565,2,0.0,0.9999999999999037,1,1.4631327231716515e-10,70,70,1.282094724251385,0.9998322546159761
2568,2,0.0,0.9999999986871662,0,14.038696641438873,50,50,49.99999999984871,2.2941739892258562e-06
2586,2,0.0,0.9999999999998607,1,6.187043918638386e-13,70,70,8.666691113629312,0.9977940996699501
2592,2,0.0,0.9999999999998574,0,13.9977849739118,70,70,69.99999999927556,4.472136140012669e-06
2597,2,0.0,0.9999999999998573,0,13.997789486937325,70,70,69.99999999995529,1.644031007447835e-06
2605,2,0.0,0.999999999999867,1,1.956064688476825e-13,70,70,6.160978911090649,0.9966198597723505
2608,2,0.0,0.9999802106764903,0,0.8233725977165844,30,0,13.988043916091188,0.9298734931308771
2611,2,1.0,0.9991674237438448,1,1.1761228302813842e-09,20,20,0.6039476695516031,0.9995439550267796
2615,2,0.0,0.9999999994490464,1,14.026642347215047,52,5,149.99999998508207,1.0000000413701846e-05
2616,2,0.0,0.9999999999998748,0,13.997753617843005,70,70,69.99999999948675,3.3333334712339487e-06
2618,2,0.0,0.9999999900584662,1,1.9470819128147502e-10,44,5,0.04304352116606497,0.9999999433532359
2619,2,0.0,0.9999999987710089,0,14.036879483603512,50,50,49.99999999537948,1.000001151592547e-05
2627,2,0.0,1.0,0,13.997187394774734,148,148,147.99999999753334,4.082483073531701e-06
2634,2,0.0,0.9999999999999,1,4.4456066640545435,70,70,15.619132616866935,0.9747886599383303
2636,2,0.0,0.9999999987710089,0,14.03687948322432,50,50,49.99999999537948,1.000001151592547e-05
2643,2,0.0,0.99999999999986,0,13.9977741676856,70,70,69.99999999983699,3.16227779099239e-06
2645,2,0.0,0.9999999999998573,0,13.99778948727008,70,70,69.99999999995529,1.644031007447835e-06
2647,2,0.0,0.9999999999998578,0,13.997788419767774,70,70,69.9999999998387,2.5819675048239236e-06
2655,2,0.0,1.0,1,8.784436755729365e-11,174,5,2.765542619404967,0.9997683765650842
2656,2,0.0,0.9999999989190957,1,1.9609273283909606e-10,50,50,0.009684887426973958,0.9999999792442025
2666,2,0.0,0.9999999999998906,0,13.997676531730136,70,70,25.833043468682895,0.92987254800509
2670,2,0.0,0.99999999999986,0,13.997774168582465,70,70,69.99999999983699,3.16227779099239e-06
2676,2,0.0,0.9999999999998571,0,13.99778804185744,70,70,69.99999999988866,3.5355183512396278e-06
2677,2,0.0,0.9999999999998571,0,13.997788040956815,70,70,69.99999999988866,3.5355183512396278e-06
2691,2,0.0,0.9999999999998748,0,13.997753618257487,70,70,69.99999999948675,3.3333334712339487e-06
2709,2,0.0,0.9999999999998578,0,13.99778841979016,70,70,69.9999999998387,2.5819675048239236e-06
2710,2,0.0,0.9999999986871662,0,14.038696641463561,50,50,49.99999999984871,2.2941739892258562e-06
2716,2,0.0,0.999999999988016,1,1.1409168691784605e-10,60,5,2.09534936319339,0.9995439470434656
2723,2,0.0,0.9999999999998787,0,13.997743603293287,70,70,69.9999999972004,1.0000000413701846e-05
2734,2,0.0,0.9999999999998748,0,13.997753617904763,70,70,69.99999999948675,3.3333334712339487e-06
2766,2,0.0,0.9999999999988137,0,1.7646175309143334e-10,64,0,0.5120302840775905,0.9999772997772937
2769,2,0.0,1.0,1,13.997187897894984,95,5,45.52292863550235,0.9643938399985104
2786,2,0.0,1.0,1,1.3335357199931468e-10,201,0,1.6086126637886784,0.999807167485116
2790,2,0.0,0.9999999999998578,0,13.99778841979034,70,70,69.9999999998387,2.5819675048239236e-06
2794,2,0.0,0.9999999999999019,0,13.997493919792996,70,70,42.45714622324045,0.7950600975002665
2798,2,0.0,0.9999999999999916,1,1.4620854431612782e-10,75,70,1.282094724251385,0.9998322546159761
2799,2,0.0,0.9999998571246776,1,14.522569791184337,39,5,38.99999999610286,1.0000000413701846e-05
2810,2,1.0,0.9939577905853434,1,24.071361105943765,16,0,33.129649519920456,0.9257449656415728
2811,2,0.0,0.9999999999998754,0,13.997722539159962,70,70,69.99999999891071,5.000000206850923e-06
2814,2,0.0,0.9999999999998751,0,13.9977557300154,70,70,50.46779808789617,0.7821125291305071
2823,2,0.0,1.0,0,13.997187395128764,148,148,147.99999999753334,4.082483073531701e-06
2830,2,0.0,0.9999999999998573,0,13.997789486884427,70,70,69.99999999995529,1.644031007447835e-06
2832,2,0.0,1.0,1,13.997187394771164,215,0,60.627374567582095,0.9475251079786731
2837,2,0.0,0.9999999999998801,1,13.997741073981809,70,70,69.99999999361152,1.0000000413701846e-05
2843,2,0.0,1.0,0,13.997187394774855,148,148,147.99999999753334,4.082483073531701e-06
2850,2,0.0,0.9991376037352164,1,1.1504152908191906e-10,20,0,2.325279687142185,0.9995439550264079
2851,2,0.0,1.0,1,7.578843269728825,151,0,17.925917969509822,0.9873673574106954
2852,2,0.0,0.99999999999986,0,13.997774167692025,70,70,69.99999999983699,3.16227779099239e-06
2855,2,0.0,0.9999999999998578,0,13.997788420283108,70,70,69.9999999998387,2.5819675048239236e-06
2864,2,1.0,0.995919781021603,1,11.018324354262711,17,0,16.9999999983773,1.000001151592547e-05
2868,2,0.0,0.9999998289473485,1,7.574544017960809e-13,39,5,9.503455790286734,0.9992163059960049
2872,2,0.0,1.0,1,13.997187396485357,140,140,139.99999998599998,1.0000000413701846e-05
2880,2,1.0,0.9960395006232866,1,4.991066235924909,17,0,10.356853927098285,0.996092896275777
2898,2,0.0,0.9999999726968113,1,14.202960390847712,44,5,181.98418852316155,0.7950595008830909
2901,2,0.0,0.9999999990556838,0,1.5985553407430535e-10,50,50,0.9330706861999958,0.9998321934825016
2902,2,0.0,0.9999999999998571,0,13.997788041001986,70,70,69.99999999988866,3.5355183512396278e-06
2905,2,0.0,0.9999999999998799,1,13.997741223606287,70,70,48.10444620498498,0.9314175405096179
2924,2,0.0,0.9999999999999993,0,13.99720477790569,80,80,51.106287212747276,0.7923770338694517
2931,2,0.0,1.0,1,13.99718739508239,126,5,125.9999999874,1.0000000413701846e-05
2934,2,0.0,1.0,1,13.997187394772695,151,0,94.42913303132745,0.7945986421085734
2943,2,0.0,0.9999999999999037,1,1.4621663628639917e-10,70,70,1.282094724251385,0.9998322546159761
2944,2,0.0,0.9999999999997747,1,1.9589005155101317e-10,66,5,0.015707680230233383,0.9999998470347126
2945,2,0.0,0.9999999999998578,0,13.997788419793993,70,70,69.9999999998387,2.5819675048239236e-06
2949,2,0.0,1.0,1,13.99718739561841,142,0,141.99999999316145,7.071075954854467e-06
2950,2,1.0,0.995725627166704,1,23.279394826306085,17,0,32.82553902525088,0.9744336431737288
2974,2,0.0,0.9999999999998573,0,13.997789486938364,70,70,69.99999999995529,1.644031007447835e-06
2975,2,0.0,0.9999999999998574,0,13.997784973908537,70,70,69.99999999927556,4.472136140012669e-06
2977,2,0.0,0.9999999999999996,1,1.9338081986520807e-10,80,20,0.08173545402432564,0.9999916491146796
2997,2,0.0,0.9999999999998604,0,13.997773127971143,70,70,69.99999999893794,7.071068104396856e-06
3003,2,0.0,0.9999999999998573,0,13.997789486940034,70,70,69.99999999995529,1.644031007447835e-06
3004,2,0.0,1.0,1,1.0916972109234295e-10,258,5,2.222510602897885,0.9995364111601351
3008,2,0.0,1.0,1,13.997187517433163,100,0,100.00000012707176,7.071068104396856e-06
3017,2,0.0,1.0,1,13.997187397655512,135,0,134.99999999267482,7.071068104396856e-06
3023,2,0.0,1.0,1,1.6376393924008332e-10,201,0,0.8328125089033687,0.9999685591492763
3026,2,0.0,1.0,1,6.729607197304091,160,70,17.61099501199726,0.9917685585761005
3027,2,0.0,0.9999999999998573,0,13.997789486938157,70,70,69.99999999995529,1.644031007447835e-06
3037,2,0.0,0.9999999999998573,0,13.997789486939174,70,70,69.99999999995529,1.644031007447835e-06
3042,2,0.0,0.9999999993923689,1,1.2301958234429946e-10,52,0,1.8712857822460067,0.9998358933572776
3051,2,0.0,0.9999999999999992,0,13.997205538959827,80,80,79.99999999347796,9.999994862585412e-06
3053,2,0.0,1.0,1,1.5710778087056112e-10,125,5,1.0020033840690845,0.9995437888008271
3056,2,1.0,0.9938739444883375,0,3.357266609039156,16,0,16.000000119209396,9.999989311465896e-06
3061,2,0.0,0.9999999999999991,0,13.997237923021336,80,80,79.99999999866668,4.082483073531701e-06
3064,2,0.0,0.9999999999998751,0,13.997755730892498,70,70,50.46779808789617,0.7821125291305071
3087,2,0.0,1.0,1,1.779651959374936e-10,120,70,0.47208349692458235,0.9999772997587064
3094,2,0.0,0.9999999999998573,0,13.997789486649506,70,70,69.99999999995529,1.644031007447835e-06
3095,2,0.0,0.9999999999999991,0,13.997237923282862,80,80,79.99999999866668,4.082483073531701e-06
3098,2,0.0,0.9999999999998578,0,13.997788416944763,70,70,69.9999999998387,2.5819675048239236e-06
